LOT_ID,WAFER_ID,WAFER_SCRIBE_ID,c_id,class,NUM_PT,CENTX,CENTY,DIST_FROM_CENTER,AREA,LENGTH,NUM_WAFER_PT,WAFER_CENTX,WAFER_CENTY,NUM_CLUSTER
L9225900,72,M7D2L072WAC6,6,none,6,71.36043,79.26773383333334,106.65685442978842,1389.652472869645,65.40555395832376,73,44.861399712328776,-26.05317363013699,4.0
L9225900,102,M7D2L102WAH2,0,none,15,2.096527999999999,-31.57192473333334,31.641457947162447,28280.71412881008,230.72579676575901,15,2.096527999999999,-31.57192473333334,0.0
L9225900,140,M7D2L140WAC0,0,none,20,31.645944099999998,3.1121408499999976,31.79860372171337,40111.140605180066,253.0716639578887,20,31.645944099999998,3.1121408499999976,0.0
L9225900,184,M7D2L184WAA1,0,none,19,46.183734894736844,-10.514167894736842,47.36544199462355,24476.458294225256,179.2092795430677,83,19.145723734939757,49.18656187951806,3.0
L9225900,184,M7D2L184WAA1,1,focus_spot,5,-2.5268960000000003,2.1132280000000003,3.294075890868333,12.624781260511998,8.25953833624477,83,19.145723734939757,49.18656187951806,3.0
L9225900,184,M7D2L184WAA1,2,focus_spot,54,8.749063685185186,69.3081028888889,69.8581365441724,4.514699849073521,2.517391154267663,83,19.145723734939757,49.18656187951806,3.0
L9225900,184,M7D2L184WAA1,4,none,5,50.3578296,105.810026,117.18221965871491,157.84158407126856,27.600322588915958,83,19.145723734939757,49.18656187951806,3.0
L9225920,17,KD59M017WFB1,0,none,27,11.04520618518519,-6.053103518518521,12.595103885206921,42366.037209993694,253.2243696323019,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,17,KD59M017WFB1,1,scratch,6,-99.91413766666665,47.11552499999999,110.46586622889099,37.76840244351008,13.647413811340224,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,17,KD59M017WFB1,3,none,12,-11.21923625,-13.177515,17.306593067630008,1345.234751154393,68.40484212686505,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,17,KD59M017WFB1,4,none,6,-86.38385033333334,-78.96183066666667,117.03478243942301,586.3612841570193,37.1509777993164,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,17,KD59M017WFB1,5,none,5,-17.290560000000003,-86.754362,88.46062848036206,579.6572187607823,36.521385657188254,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,17,KD59M017WFB1,7,none,7,14.299494857142857,53.24149857142857,55.12832958924917,964.9882634125489,56.385662379076,63,-14.929437015873015,-9.106716333333333,5.0
L9225920,27,KD59M027WFF5,0,none,24,-20.88527929166667,-38.86813041666667,44.12398954285446,38511.96272215407,266.3625954050091,41,6.835418707317073,-16.00531131707317,3.0
L9225920,27,KD59M027WFF5,2,none,6,24.327998166666664,85.45204716666667,88.84764408678242,2771.4082680954225,105.40641349431276,41,6.835418707317073,-16.00531131707317,3.0
L9225920,27,KD59M027WFF5,3,none,6,115.85284000000001,-24.272581500000005,118.36823369781162,323.7051524391245,32.872531298790555,41,6.835418707317073,-16.00531131707317,3.0
L9225920,27,KD59M027WFF5,4,none,5,-11.917231799999998,-18.0918856,21.664180998561164,481.4192469105176,44.74825672222074,41,6.835418707317073,-16.00531131707317,3.0
L9225920,120,KD59M120WFE4,0,none,14,-17.703905428571424,-13.38401057142857,22.193692941912854,29025.972477124906,242.29484790184176,48,14.528867895833335,-22.848957770833326,3.0
L9225920,120,KD59M120WFE4,2,none,12,5.0386092499999995,-108.29610825000002,108.4132586230573,0.00044941687149988426,0.036799399913584385,48,14.528867895833335,-22.848957770833326,3.0
L9225920,120,KD59M120WFE4,3,none,14,89.71077628571427,30.79350307142857,94.84863316461421,10086.357052637366,183.32970406677333,48,14.528867895833335,-22.848957770833326,3.0
L9225920,120,KD59M120WFE4,5,none,8,-46.3967305,-5.116196124999998,46.677961222391616,2542.883534122237,96.0985854257563,48,14.528867895833335,-22.848957770833326,3.0
